Category,Domain,Topic,Subtopic,Niche,Variant,Subvariant,Display Name,Hierarchy Level
life_coach,professional_services,life_coach,,,,,Life Coach,2
lottery_ticket,professional_services,lottery_ticket,,,,,Lottery Ticket,2
machine_and_tool_rentals,professional_services,machine_and_tool_rentals,,,,,Machine And Tool Rentals,2
machine_shop,professional_services,machine_shop,,,,,Machine Shop,2
mailbox_center,professional_services,mailbox_center,,,,,Mailbox Center,2
marketing_agency,professional_services,marketing_agency,,,,,Marketing Agency,2
matchmaker,professional_services,matchmaker,,,,,Matchmaker,2
mediator,professional_services,mediator,,,,,Mediator,2
merchandising_service,professional_services,merchandising_service,,,,,Merchandising Service,2
metal_detector_services,professional_services,metal_detector_services,,,,,Metal Detector Services,2
misting_system_services,professional_services,misting_system_services,,,,,Misting System Services,2
mobility_equipment_services,professional_services,mobility_equipment_services,,,,,Mobility Equipment Services,2
mooring_service,professional_services,mooring_service,,,,,Mooring Service,2
music_production_services,professional_services,music_production_services,,,,,Music Production Services,2
piano_services,professional_services,musical_instrument_services,piano_services,,,,Piano Services,3
vocal_coach,professional_services,musical_instrument_services,vocal_coach,,,,Vocal Coach,3
musical_instrument_services,professional_services,musical_instrument_services,,,,,Musical Instrument Services,2
nanny_services,professional_services,nanny_services,,,,,Nanny Services,2
notary_public,professional_services,notary_public,,,,,Notary Public,2
package_locker,professional_services,package_locker,,,,,Package Locker,2
packaging_contractors_and_service,professional_services,packaging_contractors_and_service,,,,,Packaging Contractors And Service,2
patent_law,professional_services,patent_law,,,,,Patent Law,2
payroll_services,professional_services,payroll_services,,,,,Payroll Services,2
personal_assistant,professional_services,personal_assistant,,,,,Personal Assistant,2
pest_control_service,professional_services,pest_control_service,,,,,Pest Control Service,2
powder_coating_service,professional_services,powder_coating_service,,,,,Powder Coating Service,2
printing_services,professional_services,printing_services,,,,,Printing Services,2
private_investigation,professional_services,private_investigation,,,,,Private Investigation,2
product_design,professional_services,product_design,,,,,Product Design,2
propane_supplier,professional_services,propane_supplier,,,,,Propane Supplier,2
public_adjuster,professional_services,public_adjuster,,,,,Public Adjuster,2
public_relations,professional_services,public_relations,,,,,Public Relations,2
record_label,professional_services,record_label,,,,,Record Label,2
recording_and_rehearsal_studio,professional_services,recording_and_rehearsal_studio,,,,,Recording And Rehearsal Studio,2
recycling_center,professional_services,recycling_center,,,,,Recycling Center,2
sandblasting_service,professional_services,sandblasting_service,,,,,Sandblasting Service,2
screen_printing_t_shirt_printing,professional_services,screen_printing_t_shirt_printing,,,,,Screen Printing T Shirt Printing,2
security_services,professional_services,security_services,,,,,Security Services,2
septic_services,professional_services,septic_services,,,,,Septic Services,2
gents_tailor,professional_services,sewing_and_alterations,gents_tailor,,,,Gents Tailor,3
sewing_and_alterations,professional_services,sewing_and_alterations,,,,,Sewing And Alterations,2
shipping_center,professional_services,shipping_center,,,,,Shipping Center,2
shoe_repair,professional_services,shoe_repair,,,,,Shoe Repair,2
shoe_shining_service,professional_services,shoe_shining_service,,,,,Shoe Shining Service,2
shredding_services,professional_services,shredding_services,,,,,Shredding Services,2
sign_making,professional_services,sign_making,,,,,Sign Making,2
snow_removal_service,professional_services,snow_removal_service,,,,,Snow Removal Service,2
snuggle_service,professional_services,snuggle_service,,,,,Snuggle Service,2
social_media_agency,professional_services,social_media_agency,,,,,Social Media Agency,2
software_development,professional_services,software_development,,,,,Software Development,2
boat_storage_facility,professional_services,storage_facility,rv_and_boat_storage_facility,boat_storage_facility,,,Boat Storage Facility,4
rv_storage_facility,professional_services,storage_facility,rv_and_boat_storage_facility,rv_storage_facility,,,Rv Storage Facility,4
rv_and_boat_storage_facility,professional_services,storage_facility,rv_and_boat_storage_facility,,,,Rv And Boat Storage Facility,3
self_storage_facility,professional_services,storage_facility,self_storage_facility,,,,Self Storage Facility,3
storage_facility,professional_services,storage_facility,,,,,Storage Facility,2
talent_agency,professional_services,talent_agency,,,,,Talent Agency,2
taxidermist,professional_services,taxidermist,,,,,Taxidermist,2
telephone_services,professional_services,telephone_services,,,,,Telephone Services,2
tenant_and_eviction_law,professional_services,tenant_and_eviction_law,,,,,Tenant And Eviction Law,2
tent_house_supplier,professional_services,tent_house_supplier,,,,,Tent House Supplier,2
translation_services,professional_services,translation_services,,,,,Translation Services,2
tv_mounting,professional_services,tv_mounting,,,,,Tv Mounting,2
typing_services,professional_services,typing_services,,,,,Typing Services,2
electricity_supplier,professional_services,utility_service,electricity_supplier,,,,Electricity Supplier,3
garbage_collection_service,professional_services,utility_service,garbage_collection_service,,,,Garbage Collection Service,3
natural_gas_supplier,professional_services,utility_service,natural_gas_supplier,,,,Natural Gas Supplier,3
public_phones,professional_services,utility_service,public_phones,,,,Public Phones,3
public_restrooms,professional_services,utility_service,public_restrooms,,,,Public Restrooms,3
water_supplier,professional_services,utility_service,water_supplier,,,,Water Supplier,3
utility_service,professional_services,utility_service,,,,,Utility Service,2
video_film_production,professional_services,video_film_production,,,,,Video Film Production,2
watch_repair_service,professional_services,watch_repair_service,,,,,Watch Repair Service,2
water_delivery,professional_services,water_delivery,,,,,Water Delivery,2
web_designer,professional_services,web_designer,,,,,Web Designer,2
well_drilling,professional_services,well_drilling,,,,,Well Drilling,2
wildlife_control,professional_services,wildlife_control,,,,,Wildlife Control,2
writing_service,professional_services,writing_service,,,,,Writing Service,2
professional_services,professional_services,,,,,,Professional Services,1
armed_forces_branch,public_service_and_government,armed_forces_branch,,,,,Armed Forces Branch,2
central_government_office,public_service_and_government,central_government_office,,,,,Central Government Office,2
chambers_of_commerce,public_service_and_government,chambers_of_commerce,,,,,Chambers Of Commerce,2
children_hall,public_service_and_government,children_hall,,,,,Children Hall,2
civic_center,public_service_and_government,civic_center,,,,,Civic Center,2
community_center,public_service_and_government,community_center,,,,,Community Center,2
disability_services_and_support_organization,public_service_and_government,community_services,disability_services_and_support_organization,,,,Disability Services And Support Organization,3
community_services_non_profits,public_service_and_government,community_services,,,,,Community Services Non Profits,
courthouse,public_service_and_government,courthouse,,,,,Courthouse,2
department_of_motor_vehicles,public_service_and_government,department_of_motor_vehicles,,,,,Department Of Motor Vehicles,2
department_of_social_service,public_service_and_government,department_of_social_service,,,,,Department Of Social Service,2
embassy,public_service_and_government,embassy,,,,,Embassy,2
family_service_center,public_service_and_government,family_service_center,,,,,Family Service Center,2
federal_government_offices,public_service_and_government,federal_government_offices,,,,,Federal Government Offices,2
fire_department,public_service_and_government,fire_department,,,,,Fire Department,2
social_security_services,public_service_and_government,government_services,social_security_services,,,,Social Security Services,3
government_services,public_service_and_government,government_services,,,,,Government Services,2
immigration_and_naturalization,public_service_and_government,immigration_and_naturalization,,,,,Immigration And Naturalization,2
juvenile_detention_center,public_service_and_government,jail_and_prison,juvenile_detention_center,,,,Juvenile Detention Center,3
jail_and_prison,public_service_and_government,jail_and_prison,,,,,Jail And Prison,2
law_enforcement,public_service_and_government,law_enforcement,,,,,Law Enforcement,2
library,public_service_and_government,library,,,,,Library,2
local_and_state_government_offices,public_service_and_government,local_and_state_government_offices,,,,,Local And State Government Offices,2
low_income_housing,public_service_and_government,low_income_housing,,,,,Low Income Housing,2
national_security_services,public_service_and_government,national_security_services,,,,,National Security Services,2
office_of_vital_records,public_service_and_government,office_of_vital_records,,,,,Office Of Vital Records,2
agriculture_association,public_service_and_government,organization,agriculture_association,,,,Agriculture Association,3
environmental_conservation_organization,public_service_and_government,organization,environmental_conservation_organization,,,,Environmental Conservation Organization,3
home_organization,public_service_and_government,organization,home_organization,,,,Home Organization,3
labor_union,public_service_and_government,organization,labor_union,,,,Labor Union,3
non_governmental_association,public_service_and_government,organization,non_governmental_association,,,,Non Governmental Association,3
political_organization,public_service_and_government,organization,political_organization,,,,Political Organization,3
private_association,public_service_and_government,organization,private_association,,,,Private Association,3
public_and_government_association,public_service_and_government,organization,public_and_government_association,,,,Public And Government Association,3
charity_organization,public_service_and_government,organization,social_service_organizations,charity_organization,,,Charity Organization,4
child_protection_service,public_service_and_government,organization,social_service_organizations,child_protection_service,,,Child Protection Service,4
food_banks,public_service_and_government,organization,social_service_organizations,food_banks,,,Food Banks,4
foster_care_services,public_service_and_government,organization,social_service_organizations,foster_care_services,,,Foster Care Services,4
gay_and_lesbian_services_organization,public_service_and_government,organization,social_service_organizations,gay_and_lesbian_services_organization,,,Gay And Lesbian Services Organization,4
homeless_shelter,public_service_and_government,organization,social_service_organizations,homeless_shelter,,,Homeless Shelter,4
housing_authorities,public_service_and_government,organization,social_service_organizations,housing_authorities,,,Housing Authorities,4
senior_citizen_services,public_service_and_government,organization,social_service_organizations,senior_citizen_services,,,Senior Citizen Services,4
social_and_human_services,public_service_and_government,organization,social_service_organizations,social_and_human_services,,,Social And Human Services,4
social_welfare_center,public_service_and_government,organization,social_service_organizations,social_welfare_center,,,Social Welfare Center,4
volunteer_association,public_service_and_government,organization,social_service_organizations,volunteer_association,,,Volunteer Association,4
youth_organizations,public_service_and_government,organization,social_service_organizations,youth_organizations,,,Youth Organizations,4
social_service_organizations,public_service_and_government,organization,social_service_organizations,,,,Social Service Organizations,3
organization,public_service_and_government,organization,,,,,Organization,2
pension,public_service_and_government,pension,,,,,Pension,2
police_department,public_service_and_government,police_department,,,,,Police Department,2
political_party_office,public_service_and_government,political_party_office,,,,,Political Party Office,2
shipping_collection_services,public_service_and_government,post_office,shipping_collection_services,,,,Shipping Collection Services,3
post_office,public_service_and_government,post_office,,,,,Post Office,2
public_toilet,public_service_and_government,public_toilet,,,,,Public Toilet,2
electric_utility_provider,public_service_and_government,public_utility_company,electric_utility_provider,,,,Electric Utility Provider,3
energy_company,public_service_and_government,public_utility_company,energy_company,,,,Energy Company,3
public_utility_company,public_service_and_government,public_utility_company,,,,,Public Utility Company,2
railway_service,public_service_and_government,railway_service,,,,,Railway Service,2
registry_office,public_service_and_government,registry_office,,,,,Registry Office,2
retirement_home,public_service_and_government,retirement_home,,,,,Retirement Home,2
scout_hall,public_service_and_government,scout_hall,,,,,Scout Hall,2
tax_office,public_service_and_government,tax_office,,,,,Tax Office,2
town_hall,public_service_and_government,town_hall,,,,,Town Hall,2
unemployment_office,public_service_and_government,unemployment_office,,,,,Unemployment Office,2
weather_station,public_service_and_government,weather_station,,,,,Weather Station,2
public_service_and_government,public_service_and_government,,,,,,Public Service And Government,1
apartments,real_estate,apartments,,,,,Apartments,2
art_space_rental,real_estate,art_space_rental,,,,,Art Space Rental,2
home_developer,real_estate,builders,home_developer,,,,Home Developer,3
builders,real_estate,builders,,,,,Builders,2
commercial_real_estate,real_estate,commercial_real_estate,,,,,Commercial Real Estate,2
condominium,real_estate,condominium,,,,,Condominium,2
display_home_center,real_estate,display_home_center,,,,,Display Home Center,2
estate_liquidation,real_estate,estate_liquidation,,,,,Estate Liquidation,2
holiday_park,real_estate,holiday_park,,,,,Holiday Park,2
home_staging,real_estate,home_staging,,,,,Home Staging,2
homeowner_association,real_estate,homeowner_association,,,,,Homeowner Association,2
housing_cooperative,real_estate,housing_cooperative,,,,,Housing Cooperative,2
kitchen_incubator,real_estate,kitchen_incubator,,,,,Kitchen Incubator,2
mobile_home_dealer,real_estate,mobile_home_dealer,,,,,Mobile Home Dealer,2
mobile_home_park,real_estate,mobile_home_park,,,,,Mobile Home Park,2
mortgage_broker,real_estate,mortgage_broker,,,,,Mortgage Broker,2
property_management,real_estate,property_management,,,,,Property Management,2
apartment_agent,real_estate,real_estate_agent,apartment_agent,,,,Apartment Agent,3
real_estate_agent,real_estate,real_estate_agent,,,,,Real Estate Agent,2
real_estate_investment,real_estate,real_estate_investment,,,,,Real Estate Investment,2
escrow_services,real_estate,real_estate_service,escrow_services,,,,Escrow Services,3
land_surveying,real_estate,real_estate_service,land_surveying,,,,Land Surveying,3
real_estate_photography,real_estate,real_estate_service,real_estate_photography,,,,Real Estate Photography,3
rental_services,real_estate,real_estate_service,rental_services,,,,Rental Services,3
real_estate_service,real_estate,real_estate_service,,,,,Real Estate Service,2
shared_office_space,real_estate,shared_office_space,,,,,Shared Office Space,2
university_housing,real_estate,university_housing,,,,,University Housing,2
real_estate,real_estate,,,,,,Real Estate,1
buddhist_temple,religious_organization,buddhist_temple,,,,,Buddhist Temple,2
anglican_church,religious_organization,church_cathedral,anglican_church,,,,Anglican Church,3
baptist_church,religious_organization,church_cathedral,baptist_church,,,,Baptist Church,3
catholic_church,religious_organization,church_cathedral,catholic_church,,,,Catholic Church,3
episcopal_church,religious_organization,church_cathedral,episcopal_church,,,,Episcopal Church,3
evangelical_church,religious_organization,church_cathedral,evangelical_church,,,,Evangelical Church,3
jehovahs_witness_kingdom_hall,religious_organization,church_cathedral,jehovahs_witness_kingdom_hall,,,,Jehovahs Witness Kingdom Hall,3
pentecostal_church,religious_organization,church_cathedral,pentecostal_church,,,,Pentecostal Church,3
church_cathedral,religious_organization,church_cathedral,,,,,Church Cathedral,2
convents_and_monasteries,religious_organization,convents_and_monasteries,,,,,Convents And Monasteries,2
hindu_temple,religious_organization,hindu_temple,,,,,Hindu Temple,2
mission,religious_organization,mission,,,,,Mission,2
mosque,religious_organization,mosque,,,,,Mosque,2
religious_destination,religious_organization,religious_destination,,,,,Religious Destination,2
shinto_shrines,religious_organization,shinto_shrines,,,,,Shinto Shrines,2
sikh_temple,religious_organization,sikh_temple,,,,,Sikh Temple,2
synagogue,religious_organization,synagogue,,,,,Synagogue,2
temple,religious_organization,temple,,,,,Temple,2
religious_organization,religious_organization,,,,,,Religious Organization,1
auto_parts_and_supply_store,retail,auto_parts_and_supply_store,,,,,Auto Parts And Supply Store,2
beverage_store,retail,beverage_store,,,,,Beverage Store,2
boat_parts_and_supply_store,retail,boat_parts_and_supply_store,,,,,Boat Parts And Supply Store,2
carpet_store,retail,carpet_store,,,,,Carpet Store,2
distillery,retail,distillery,,,,,Distillery,2
drugstore,retail,drugstore,,,,,Drugstore,2
flooring_store,retail,flooring_store,,,,,Flooring Store,2
back_shop,retail,food,back_shop,,,,Back Shop,3
bagel_shop,retail,food,bagel_shop,,,,Bagel Shop,3
flatbread,retail,food,bakery,flatbread,,,Flatbread,4
bakery,retail,food,bakery,,,,Bakery,3
beer_wine_and_spirits,retail,food,beer_wine_and_spirits,,,,Beer Wine And Spirits,3
box_lunch_supplier,retail,food,box_lunch_supplier,,,,Box Lunch Supplier,3
butcher_shop,retail,food,butcher_shop,,,,Butcher Shop,3
japanese_confectionery_shop,retail,food,candy_store,japanese_confectionery_shop,,,Japanese Confectionery Shop,4
candy_store,retail,food,candy_store,,,,Candy Store,3
cheese_shop,retail,food,cheese_shop,,,,Cheese Shop,3
chocolatier,retail,food,chocolatier,,,,Chocolatier,3
coffee_and_tea_supplies,retail,food,coffee_and_tea_supplies,,,,Coffee And Tea Supplies,3
csa_farm,retail,food,csa_farm,,,,Csa Farm,3
desserts,retail,food,desserts,,,,Desserts,3
donuts,retail,food,donuts,,,,Donuts,3
fishmonger,retail,food,fishmonger,,,,Fishmonger,3
pizza_delivery_service,retail,food,food_delivery_service,pizza_delivery_service,,,Pizza Delivery Service,4
food_delivery_service,retail,food,food_delivery_service,,,,Food Delivery Service,3
food_stand,retail,food,food_stand,,,,Food Stand,3
food_truck,retail,food,food_truck,,,,Food Truck,3
friterie,retail,food,friterie,,,,Friterie,3
fruits_and_vegetables,retail,food,fruits_and_vegetables,,,,Fruits And Vegetables,3
health_food_store,retail,food,health_food_store,,,,Health Food Store,3
frozen_yoghurt_shop,retail,food,ice_cream_and_frozen_yoghurt,frozen_yoghurt_shop,,,Frozen Yoghurt Shop,4
gelato,retail,food,ice_cream_and_frozen_yoghurt,gelato,,,Gelato,4
ice_cream_shop,retail,food,ice_cream_and_frozen_yoghurt,ice_cream_shop,,,Ice Cream Shop,4
shaved_ice_shop,retail,food,ice_cream_and_frozen_yoghurt,shaved_ice_shop,,,Shaved Ice Shop,4
shaved_snow_shop,retail,food,ice_cream_and_frozen_yoghurt,shaved_snow_shop,,,Shaved Snow Shop,4
ice_cream_and_frozen_yoghurt,retail,food,ice_cream_and_frozen_yoghurt,,,,Ice Cream And Frozen Yoghurt,3
imported_food,retail,food,imported_food,,,,Imported Food,3
kiosk,retail,food,kiosk,,,,Kiosk,3
liquor_store,retail,food,liquor_store,,,,Liquor Store,3
mulled_wine,retail,food,mulled_wine,,,,Mulled Wine,3
chimney_cake_shop,retail,food,patisserie_cake_shop,chimney_cake_shop,,,Chimney Cake Shop,4
cupcake_shop,retail,food,patisserie_cake_shop,cupcake_shop,,,Cupcake Shop,4
custom_cakes_shop,retail,food,patisserie_cake_shop,custom_cakes_shop,,,Custom Cakes Shop,4
patisserie_cake_shop,retail,food,patisserie_cake_shop,,,,Patisserie Cake Shop,3
pie_shop,retail,food,pie_shop,,,,Pie Shop,3
pretzels,retail,food,pretzels,,,,Pretzels,3
sandwich_shop,retail,food,sandwich_shop,,,,Sandwich Shop,3
smokehouse,retail,food,smokehouse,,,,Smokehouse,3
delicatessen,retail,food,specialty_foods,delicatessen,,,Delicatessen,4
frozen_foods,retail,food,specialty_foods,frozen_foods,,,Frozen Foods,4
indian_sweets_shop,retail,food,specialty_foods,indian_sweets_shop,,,Indian Sweets Shop,4
macarons,retail,food,specialty_foods,macarons,,,Macarons,4
pasta_shop,retail,food,specialty_foods,pasta_shop,,,Pasta Shop,4
specialty_foods,retail,food,specialty_foods,,,,Specialty Foods,3
street_vendor,retail,food,street_vendor,,,,Street Vendor,3
wine_tasting_room,retail,food,winery,wine_tasting_room,,,Wine Tasting Room,4
winery,retail,food,winery,,,,Winery,3
food,retail,food,,,,,Food,2
health_market,retail,health_market,,,,,Health Market,2
hearing_aid_provider,retail,hearing_aid_provider,,,,,Hearing Aid Provider,2
herb_and_spice_shop,retail,herb_and_spice_shop,,,,,Herb And Spice Shop,2
honey_farm_shop,retail,honey_farm_shop,,,,,Honey Farm Shop,2
meat_shop,retail,meat_shop,,,,,Meat Shop,2
olive_oil,retail,olive_oil,,,,,Olive Oil,2
party_supply,retail,party_supply,,,,,Party Supply,2
pharmacy,retail,pharmacy,,,,,Pharmacy,2
popcorn_shop,retail,popcorn_shop,,,,,Popcorn Shop,2
seafood_market,retail,seafood_market,,,,,Seafood Market,2
adult_store,retail,shopping,adult_store,,,,Adult Store,3
agricultural_seed_store,retail,shopping,agricultural_seed_store,,,,Agricultural Seed Store,3
antique_store,retail,shopping,antique_store,,,,Antique Store,3
army_and_navy_store,retail,shopping,army_and_navy_store,,,,Army And Navy Store,3
art_supply_store,retail,shopping,arts_and_crafts,art_supply_store,,,Art Supply Store,4
atelier,retail,shopping,arts_and_crafts,atelier,,,Atelier,4
cooking_classes,retail,shopping,arts_and_crafts,cooking_classes,,,Cooking Classes,4
costume_store,retail,shopping,arts_and_crafts,costume_store,,,Costume Store,4
craft_shop,retail,shopping,arts_and_crafts,craft_shop,,,Craft Shop,4
embroidery_and_crochet,retail,shopping,arts_and_crafts,embroidery_and_crochet,,,Embroidery And Crochet,4
fabric_store,retail,shopping,arts_and_crafts,fabric_store,,,Fabric Store,4
framing_store,retail,shopping,arts_and_crafts,framing_store,,,Framing Store,4
handicraft_shop,retail,shopping,arts_and_crafts,handicraft_shop,,,Handicraft Shop,4
paint_your_own_pottery,retail,shopping,arts_and_crafts,paint_your_own_pottery,,,Paint Your Own Pottery,4
arts_and_crafts,retail,shopping,arts_and_crafts,,,,Arts And Crafts,3
car_auction,retail,shopping,auction_house,car_auction,,,Car Auction,4
auction_house,retail,shopping,auction_house,,,,Auction House,3
audio_visual_equipment_store,retail,shopping,audio_visual_equipment_store,,,,Audio Visual Equipment Store,3
baby_gear_and_furniture,retail,shopping,baby_gear_and_furniture,,,,Baby Gear And Furniture,3
battery_store,retail,shopping,battery_store,,,,Battery Store,3
bazaars,retail,shopping,bazaars,,,,Bazaars,3
academic_bookstore,retail,shopping,books_mags_music_and_video,academic_bookstore,,,Academic Bookstore,4
bookstore,retail,shopping,books_mags_music_and_video,bookstore,,,Bookstore,4
comic_books_store,retail,shopping,books_mags_music_and_video,comic_books_store,,,Comic Books Store,4
music_and_dvd_store,retail,shopping,books_mags_music_and_video,music_and_dvd_store,,,Music And Dvd Store,4
newspaper_and_magazines_store,retail,shopping,books_mags_music_and_video,newspaper_and_magazines_store,,,Newspaper And Magazines Store,4
video_and_video_game_rentals,retail,shopping,books_mags_music_and_video,video_and_video_game_rentals,,,Video And Video Game Rentals,4
video_game_store,retail,shopping,books_mags_music_and_video,video_game_store,,,Video Game Store,4
vinyl_record_store,retail,shopping,books_mags_music_and_video,vinyl_record_store,,,Vinyl Record Store,4
books_mags_music_and_video,retail,shopping,books_mags_music_and_video,,,,Books Mags Music And Video,3
boutique,retail,shopping,boutique,,,,Boutique,3
brewing_supply_store,retail,shopping,brewing_supply_store,,,,Brewing Supply Store,3
bridal_shop,retail,shopping,bridal_shop,,,,Bridal Shop,3
lumber_store,retail,shopping,building_supply_store,lumber_store,,,Lumber Store,4
building_supply_store,retail,shopping,building_supply_store,,,,Building Supply Store,3
cannabis_dispensary,retail,shopping,cannabis_dispensary,,,,Cannabis Dispensary,3
cards_and_stationery_store,retail,shopping,cards_and_stationery_store,,,,Cards And Stationery Store,3
computer_store,retail,shopping,computer_store,,,,Computer Store,3
concept_shop,retail,shopping,concept_shop,,,,Concept Shop,3
convenience_store,retail,shopping,convenience_store,,,,Convenience Store,3
hair_supply_stores,retail,shopping,cosmetic_and_beauty_supplies,hair_supply_stores,,,Hair Supply Stores,4
cosmetic_and_beauty_supplies,retail,shopping,cosmetic_and_beauty_supplies,,,,Cosmetic And Beauty Supplies,3
custom_clothing,retail,shopping,custom_clothing,,,,Custom Clothing,3
customized_merchandise,retail,shopping,customized_merchandise,,,,Customized Merchandise,3
department_store,retail,shopping,department_store,,,,Department Store,3
discount_store,retail,shopping,discount_store,,,,Discount Store,3
do_it_yourself_store,retail,shopping,do_it_yourself_store,,,,Do It Yourself Store,3
drone_store,retail,shopping,drone_store,,,,Drone Store,3
duty_free_shop,retail,shopping,duty_free_shop,,,,Duty Free Shop,3
e_cigarette_store,retail,shopping,e_cigarette_store,,,,E Cigarette Store,3
educational_supply_store,retail,shopping,educational_supply_store,,,,Educational Supply Store,3
electronics,retail,shopping,electronics,,,,Electronics,3
sunglasses_store,retail,shopping,eyewear_and_optician,sunglasses_store,,,Sunglasses Store,4
eyewear_and_optician,retail,shopping,eyewear_and_optician,,,,Eyewear And Optician,3
farmers_market,retail,shopping,farmers_market,,,,Farmers Market,3
forklift_dealer,retail,shopping,farming_equipment_store,forklift_dealer,,,Forklift Dealer,4
farming_equipment_store,retail,shopping,farming_equipment_store,,,,Farming Equipment Store,3
ceremonial_clothing,retail,shopping,fashion,clothing_store,ceremonial_clothing,,Ceremonial Clothing,5
childrens_clothing_store,retail,shopping,fashion,clothing_store,childrens_clothing_store,,Childrens Clothing Store,5
clothing_rental,retail,shopping,fashion,clothing_store,clothing_rental,,Clothing Rental,5
denim_wear_store,retail,shopping,fashion,clothing_store,denim_wear_store,,Denim Wear Store,5
designer_clothing,retail,shopping,fashion,clothing_store,designer_clothing,,Designer Clothing,5
formal_wear_store,retail,shopping,fashion,clothing_store,formal_wear_store,,Formal Wear Store,5
fur_clothing,retail,shopping,fashion,clothing_store,fur_clothing,,Fur Clothing,5
lingerie_store,retail,shopping,fashion,clothing_store,lingerie_store,,Lingerie Store,5
maternity_wear,retail,shopping,fashion,clothing_store,maternity_wear,,Maternity Wear,5
mens_clothing_store,retail,shopping,fashion,clothing_store,mens_clothing_store,,Mens Clothing Store,5
t_shirt_store,retail,shopping,fashion,clothing_store,t_shirt_store,,T Shirt Store,5
custom_t_shirt_store,retail,shopping,fashion,clothing_store,t_shirt_store,,Custom T Shirt Store,
traditional_clothing,retail,shopping,fashion,clothing_store,traditional_clothing,,Traditional Clothing,5
womens_clothing_store,retail,shopping,fashion,clothing_store,womens_clothing_store,,Womens Clothing Store,5
clothing_store,retail,shopping,fashion,clothing_store,,,Clothing Store,4
handbag_stores,retail,shopping,fashion,fashion_accessories_store,handbag_stores,,Handbag Stores,5
fashion_accessories_store,retail,shopping,fashion,fashion_accessories_store,,,Fashion Accessories Store,4
hat_shop,retail,shopping,fashion,hat_shop,,,Hat Shop,4
leather_goods,retail,shopping,fashion,leather_goods,,,Leather Goods,4
plus_size_clothing,retail,shopping,fashion,plus_size_clothing,,,Plus Size Clothing,4
saree_shop,retail,shopping,fashion,saree_shop,,,Saree Shop,4
orthopedic_shoe_store,retail,shopping,fashion,shoe_store,orthopedic_shoe_store,,Orthopedic Shoe Store,5
shoe_store,retail,shopping,fashion,shoe_store,,,Shoe Store,4
sleepwear,retail,shopping,fashion,sleepwear,,,Sleepwear,4
stocking,retail,shopping,fashion,stocking,,,Stocking,4
used_vintage_and_consignment,retail,shopping,fashion,used_vintage_and_consignment,,,Used Vintage And Consignment,4
fashion,retail,shopping,fashion,,,,Fashion,3
firework_retailer,retail,shopping,firework_retailer,,,,Firework Retailer,3
fitness_exercise_equipment,retail,shopping,fitness_exercise_equipment,,,,Fitness Exercise Equipment,3
flea_market,retail,shopping,flea_market,,,,Flea Market,3
flower_markets,retail,shopping,flower_markets,,,,Flower Markets,3
florist,retail,shopping,flowers_and_gifts_shop,florist,,,Florist,4
gift_shop,retail,shopping,flowers_and_gifts_shop,gift_shop,,,Gift Shop,4
flowers_and_gifts_shop,retail,shopping,flowers_and_gifts_shop,,,,Flowers And Gifts Shop,3
gemstone_and_mineral,retail,shopping,gemstone_and_mineral,,,,Gemstone And Mineral,3
gold_buyer,retail,shopping,gold_buyer,,,,Gold Buyer,3
asian_grocery_store,retail,shopping,grocery_store,asian_grocery_store,,,Asian Grocery Store,4
dairy_stores,retail,shopping,grocery_store,dairy_stores,,,Dairy Stores,4
ethical_grocery,retail,shopping,grocery_store,ethical_grocery,,,Ethical Grocery,4
indian_grocery_store,retail,shopping,grocery_store,indian_grocery_store,,,Indian Grocery Store,4
japanese_grocery_store,retail,shopping,grocery_store,japanese_grocery_store,,,Japanese Grocery Store,4
korean_grocery_store,retail,shopping,grocery_store,korean_grocery_store,,,Korean Grocery Store,4
kosher_grocery_store,retail,shopping,grocery_store,kosher_grocery_store,,,Kosher Grocery Store,4
mexican_grocery_store,retail,shopping,grocery_store,mexican_grocery_store,,,Mexican Grocery Store,4
organic_grocery_store,retail,shopping,grocery_store,organic_grocery_store,,,Organic Grocery Store,4
rice_shop,retail,shopping,grocery_store,rice_shop,,,Rice Shop,4
russian_grocery_store,retail,shopping,grocery_store,russian_grocery_store,,,Russian Grocery Store,4
specialty_grocery_store,retail,shopping,grocery_store,specialty_grocery_store,,,Specialty Grocery Store,4
grocery_store,retail,shopping,grocery_store,,,,Grocery Store,3
guitar_store,retail,shopping,guitar_store,,,,Guitar Store,3
gun_and_ammo,retail,shopping,gun_and_ammo,,,,Gun And Ammo,3
herbal_shop,retail,shopping,herbal_shop,,,,Herbal Shop,3
hobby_shop,retail,shopping,hobby_shop,,,,Hobby Shop,3
appliance_store,retail,shopping,home_and_garden,appliance_store,,,Appliance Store,4
bedding_and_bath_stores,retail,shopping,home_and_garden,bedding_and_bath_stores,,,Bedding And Bath Stores,4
candle_store,retail,shopping,home_and_garden,candle_store,,,Candle Store,4
christmas_trees,retail,shopping,home_and_garden,christmas_trees,,,Christmas Trees,4
electrical_supply_store,retail,shopping,home_and_garden,electrical_supply_store,,,Electrical Supply Store,4
furniture_accessory_store,retail,shopping,home_and_garden,furniture_accessory_store,,,Furniture Accessory Store,4
furniture_store,retail,shopping,home_and_garden,furniture_store,,,Furniture Store,4
grilling_equipment,retail,shopping,home_and_garden,grilling_equipment,,,Grilling Equipment,4
welding_supply_store,retail,shopping,home_and_garden,hardware_store,welding_supply_store,,Welding Supply Store,5
